0.0078125,2.26926288123734,0.456228891552638
0.015625,1.10692701925193,0.0081487704809597
0.0234375,-0.310515690546732,-0.428762316941928
0.03125,-1.42636502504558,-0.59638947148577
0.0390625,-0.584423799046844,-0.307560941786742
0.046875,-0.423346211730593,0.00629777942982874
0.0546875,-0.0755723144809611,0.318911926117258
0.0625,0.185715619207191,0.177266680613534
0.0703125,-0.321757850692376,-0.0985075412892616
0.078125,-0.880168070730565,-0.371869565171531
0.0859375,-0.617617502269224,-0.295831406075863
0.09375,-0.282545859108397,-0.0305044168333475
0.1015625,0.550408795727218,0.136364535933454
0.109375,-0.705856835277739,-0.0651768857862024
0.1171875,-1.45508383140993,-0.277212000646953
0.125,-2.74672526044899,-0.511494678345821
0.1328125,-2.14567719753107,-0.458304232739985
0.140625,-0.991740551819962,-0.0712457039013526
0.1484375,0.396113522864621,0.408534897639674
0.15625,2.02484232595435,0.772712645073294
0.1640625,2.10679534485639,0.815444061278447
0.171875,1.19516864602681,0.323975177518324
0.1796875,0.672422185833253,-0.132290209012755
0.1875,0.0567163613811,-0.300344052761514
0.1953125,-0.116297247912886,-0.208556544524741
0.203125,0.475380450117929,0.0615763110003492
0.2109375,0.940934993894029,0.278468102844777
0.21875,0.698760456656615,0.230413074877806
0.2265625,0.0804567084149632,0.0335502749107356
0.234375,0.27902170451086,-0.164263273364374
0.2421875,0.250148407406503,-0.104798622622187
0.25,1.20900163062764,0.126810051499086
0.2578125,1.44631242867269,0.222645471611652
0.265625,1.07268837621021,0.0943231122252299
0.2734375,-0.381069509625688,-0.244017199416895
0.28125,-2.00019947540569,-0.659893058197886
0.2890625,-2.93246727832596,-0.842528299532563
0.296875,-2.70611709771401,-0.567233285316505
0.3046875,-1.07336133820432,-0.0457570010690319
0.3125,-0.479213135421849,0.377871911839457
0.3203125,0.759840259153412,0.517123841034431
0.328125,0.42783743672592,0.305311177803233
0.3359375,0.00633446412879435,-0.000806018122327303
0.34375,-0.392951237997108,-0.229837694073382
